#n_killed,n_injured,latitude,longitude,gun_involved,district
1,0,39.9989,82.9301,0,25
1,0,29.3466,98.5126,0,118
0,1,28.0533,81.958,0,40
0,1,37.747,122.157,0,18
1,0,33.7233,90.7203,0,30
0,0,39.4774,84.3964,0,54
0,0,33.6356,84.4333,0,60
1,0,38.3692,122.539,0,4
0,0,27.3071,80.3516,0,84
0,1,38.4222,82.4453,0,17
1,1,33.4974,112.134,0,30
0,1,42.4915,92.35,0,61
1,0,37.2044,77.3977,0,63
0,0,42.4297,83.2345,0,9
0,1,30.0299,90.0239,0,99
0,1,39.944,83.0201,0,17
0,0,34.2847,85.2057,0,13
1,0,41.6784,111.227,0,53
0,0,38.8686,82.8364,0,90
1,0,25.8797,80.2698,0,111
0,0,39.7366,84.1286,0,41
1,0,33.0448,88.1775,0,61
0,1,41.1944,73.2162,0,127
0,0,26.291,80.11,0,92
0,0,43.0162,76.1433,0,128
0,1,33.9856,118.293,0,59
0,0,42.5017,92.3327,0,62
1,0,33.422,111.89,0,26
1,0,41.4084,75.6633,0,0
0,0,32.6396,117.093,0,80
1,0,39.7807,86.2062,0,99
0,2,38.7492,90.2994,0,74
1,0,25.8316,80.3299,0,103
0,2,32.2968,81.1006,0,118
0,1,35.076,85.2899,0,26
1,0,41.5934,87.3464,0,3
0,1,30.2339,92.0094,0,44
0,1,39.113,84.5173,0,32
0,2,35.9509,83.8977,0,15
1,0,37.9253,122.338,0,15
0,0,34.3672,80.5883,0,52
0,0,36.1771,95.9046,0,77
0,0,32.2163,80.7381,0,123
1,0,30.3602,81.6778,0,13
0,1,39.2854,76.6422,0,40
0,2,41.3378,72.104,0,39
0,0,41.0679,85.1677,0,50
0,0,36.7718,119.865,0,23
0,0,37.5599,84.3092,0,0
0,0,43.2254,86.2535,0,92
0,0,32.5157,84.9214,0,134
1,0,38.8475,76.9746,0,0
0,0,34.9858,82.0201,0,34
0,0,36.2576,94.2927,0,91
0,0,34.9317,82.0977,0,36
0,1,38.8595,76.9981,0,0
0,1,32.8938,79.9167,0,99
0,0,38.6927,121.588,0,7
0,0,34.9277,81.9455,0,31
0,1,38.9199,76.9824,0,0
0,0,40.6742,111.825,0,37
0,1,29.98,92.126,0,47
0,0,28.292,81.4161,0,43
0,0,42.9838,71.4327,0,0
0,0,43.1196,89.3596,0,76
0,1,41.3158,95.9594,0,0
0,0,36.0379,95.9763,0,68
1,1,33.4834,86.8923,0,55
0,1,41.2561,80.8242,0,64
0,2,35.8557,86.3525,0,48
0,0,38.3043,81.5633,0,36
0,0,31.3463,94.7246,0,57
1,0,41.4936,87.5766,0,34
0,1,30.4014,88.5191,0,110
1,0,32.9668,80.0094,0,15
0,0,30.1875,97.7736,0,48
0,1,39.7823,104.846,0,7
1,0,30.2181,81.5834,0,16
0,1,32.2413,80.6944,0,123
0,0,43.602,82.6576,0,83
0,6,61.2178,149.88,0,18
0,1,33.8793,84.3602,0,80
0,0,41.583,73.4121,0,67
1,0,43.5976,73.2642,0,0
0,1,41.8778,87.7649,0,8
0,0,44.0817,103.231,0,32
0,2,32.2655,90.2128,0,71
0,0,37.3161,83.2078,0,0
0,1,41.769,87.636,0,32
0,1,47.6027,122.305,0,37
1,0,39.1084,84.5836,0,30
0,0,34.9288,81.9614,0,34
1,3,36.8565,76.2665,0,89
0,0,32.408,87.0194,0,67
0,1,41.7605,87.5896,0,5
0,0,38.2652,77.8861,0,30
1,0,40.6246,75.4278,0,0
0,0,46.7893,92.1748,0,0
0,0,33.4071,82.661,0,128
0,0,41.0679,85.1677,0,50
0,0,42.4572,73.2309,0,0
1,1,33.4996,112.02,0,24
0,0,37.7505,122.175,0,18
1,0,41.2878,95.9531,0,0
0,1,36.5976,79.3882,0,14
1,0,25.8146,80.2202,0,109
0,0,33.5055,112.022,0,28
0,1,36.8077,119.743,0,23
0,0,36.7804,121.778,0,29
0,1,35.4802,80.6233,0,83
1,1,41.654,86.2696,0,7
0,0,30.6687,88.0816,0,103
0,0,32.2684,90.2137,0,71
0,3,26.6693,80.1249,0,87
0,1,38.4205,122.76,0,10
0,2,39.7194,104.989,0,2
0,0,40.7618,74.1774,0,29
0,0,42.4572,73.2309,1,0
0,1,41.2378,75.8653,1,0
0,0,36.7864,119.809,0,23
0,2,29.9956,95.4842,0,139
0,0,40.2107,74.7426,0,15
0,0,30.3456,97.7141,0,49
0,0,33.0569,84.9852,0,132
0,0,37.7881,122.239,0,18
1,0,42.2612,89.0202,0,67
0,1,32.585,97.1552,0,96
0,0,32.4717,84.9559,0,135
0,0,37.7805,122.214,0,18
0,0,40.7186,89.5874,0,92
0,0,32.4282,81.8002,0,158
0,0,43.0258,83.6821,0,49
1,0,30.3294,81.7018,0,13
1,1,34.6053,87.0778,0,7
0,0,36.2997,119.314,0,26
0,1,41.8569,87.7203,0,9
1,0,42.8108,71.5627,1,22
0,0,39.4747,88.1793,0,110
0,0,39.8137,75.0687,1,4
1,0,37.7584,122.172,1,18
0,0,32.7052,89.6113,1,27
0,0,32.8982,97.0404,1,98
1,0,33.8027,84.5118,1,39
1,0,27.675,80.415,1,54
0,0,43.2362,88.1825,0,22
1,0,0,0,1,0
1,2,29.9685,90.057,1,99
0,2,28.6056,81.435,0,45
1,1,27.6783,97.2762,1,32
0,0,30.4204,89.0648,0,119
0,0,39.9525,83.1337,1,23
1,0,30.0923,90.468,1,57
1,0,39.9791,83.0031,0,18
0,1,42.5397,82.9119,1,31
0,0,41.5618,73.9399,1,105
1,1,40.265,76.7934,1,0
0,1,37.9736,87.5477,1,77
0,0,41.0155,81.485,1,36
1,0,41.8591,87.7276,1,9
1,0,39.4138,77.9965,0,64
0,1,40.7061,74.0847,0,31
0,1,42.4258,83.0701,0,5
0,1,41.9249,87.6818,0,11
1,0,29.94,95.284,1,0
0,0,43.0049,73.2625,1,0
0,1,0,0,1,0
0,1,39.9901,75.1737,0,0
1,0,40.0095,75.0929,0,0
0,0,30.4278,88.5565,0,110
0,0,41.8829,87.6638,0,9
0,0,39.7498,75.5286,0,2
0,0,35.6861,79.8245,0,78
0,0,33.4058,82.0266,0,125
0,0,36.8223,120.007,0,31
1,0,34.0322,118.199,0,53
0,1,40.6856,73.3999,0,11
0,0,32.841,96.8486,0,103
0,0,34.1323,117.299,0,40
0,1,35.255,80.8787,0,101
1,0,33.9431,118.332,0,62
0,1,38.254,85.7705,0,0
1,0,37.7382,81.2519,0,29
0,0,44.7617,85.6159,0,104
0,0,33.8858,118.235,0,64
0,1,47.3504,122.311,0,30
1,1,33.385,112.039,0,27
0,0,25.8111,80.189,0,109
0,0,40.7073,74.0754,0,31
0,1,41.8781,87.6298,0,6
0,1,32.3003,89.2066,0,78
0,0,35.9624,119.046,0,26
0,0,33.585,101.82,0,84
0,1,33.4704,111.926,0,24
0,1,39.1241,84.5063,0,32
0,0,35.7069,79.7958,0,70
0,1,29.9337,90.0942,0,91
0,0,38.2857,104.583,0,62
0,0,39.1787,75.516,0,28
0,2,30.3946,91.1804,0,67
0,0,34.3372,85.1476,0,13
0,0,33.8158,84.426,0,53
0,1,35.074,106.55,0,21
1,0,37.2223,82.0363,0,3
1,0,33.8862,84.3797,0,52
0,1,34.9239,81.9712,0,34
0,0,41.6713,87.649,0,27
1,0,39.0577,94.5596,0,22
0,0,33.9099,80.3312,0,51
0,0,38.9566,77.0137,0,0
1,0,30.3169,81.7054,0,14
1,0,35.3642,119.107,0,34
1,0,61.5915,149.52,0,9
0,0,36.5389,87.3386,0,67
0,2,26.7814,80.099,0,88
0,0,38.6658,121.319,0,8
0,1,33.8912,118.224,0,64
0,0,35.3847,78.0175,0,21
0,1,35.9394,78.907,0,29
0,0,37.8329,122.268,0,15
0,1,35.827,78.3088,0,39
1,0,31.6733,89.5875,0,90
0,1,41.9637,87.6614,0,13
1,0,38.1972,85.7077,0,0
1,0,42.3324,83.1365,0,12
0,1,34.7629,92.3731,0,33
0,0,38.0448,84.48,0,0
0,1,38.6976,90.2545,0,76
0,0,37.8276,122.254,0,15
0,1,41.6798,87.6275,0,28
1,0,61.697,152.081,1,7
1,0,45.5308,122.756,0,33
0,1,41.193,73.1615,0,124
0,0,42.9444,83.7266,0,51
0,0,38.0111,84.4496,0,0
0,0,30.0608,98.8285,0,73
0,1,39.9262,82.9874,0,18
0,0,33.8574,84.3127,0,81
0,0,35.4208,97.4414,0,94
1,0,47.0347,122.821,0,22
0,0,32.0004,81.144,0,162
1,1,39.4601,76.6277,0,0
0,0,35.4933,97.5185,0,88
0,5,30.0111,90.0097,0,99
0,0,42.6447,73.7576,0,108
0,0,32.2021,95.9086,0,4
0,1,38.9641,76.5077,0,0
0,0,38.9885,92.3133,0,45
0,1,39.1941,84.5381,0,32
0,0,39.294,76.62,0,40
0,0,40.0291,75.0849,0,0
1,0,0,0,1,0
0,0,42.0747,72.0316,0,0
0,0,38.0761,84.4799,0,0
0,0,38.2071,122.123,0,11
0,0,36.7377,76.5827,0,76
0,0,37.8169,122.255,0,18
1,0,31.9357,109.843,0,14
0,0,42.1212,72.5701,0,0
0,0,32.0665,81.1003,0,163
0,0,40.1124,88.2578,0,103
0,0,36.8612,76.3959,0,80
0,0,43.6097,73.187,0,0
0,2,33.4172,82.0782,0,127
0,2,36.7215,119.79,0,31
1,0,38.7145,90.2417,0,76
1,0,36.1663,86.7985,0,58
1,1,40.6515,74.1842,0,20
0,0,37.8124,122.258,0,18
0,0,37.8107,122.218,0,18
0,1,38.6531,90.2572,0,84
0,1,40.8449,73.9103,0,86
0,1,41.4342,82.1479,0,56
1,0,44.5833,121.176,0,59
0,1,33.7803,116.952,0,42
0,0,42.7303,73.6621,0,107
0,1,41.0784,81.4757,0,35
0,1,43.1362,77.651,0,137
1,0,37.7575,122.186,0,18
0,0,30.4316,91.1617,0,68
0,2,39.9164,83.8151,0,79
0,0,38.9426,76.7351,0,0
1,0,37.5147,77.4539,0,69
0,0,32.4813,94.7197,0,7
0,0,21.3316,157.92,0,30
0,1,34.7216,81.2015,0,41
0,0,33.9846,88.4678,0,20
0,0,44.256,121.185,0,53
0,0,35.2405,81.2002,0,109
0,0,35.2326,81.1536,0,109
0,3,41.6181,83.5822,0,46
0,0,35.1703,101.865,0,86
0,0,40.7425,111.888,0,25
0,1,38.6211,90.2657,0,80
0,0,41.3736,71.8308,0,37
1,1,34.0591,118.054,0,49
0,0,30.7237,94.4661,0,19
0,1,38.6591,90.2543,0,76
0,0,25.9024,97.4557,0,37
1,0,33.8351,118.263,0,64
0,0,41.3657,72.9284,0,91
1,0,44.2045,69.072,0,46
0,0,28.5702,81.2794,0,49
1,0,36.108,115.152,0,16
1,0,40.4685,79.8659,1,0
1,0,39.9822,76.1711,1,0
0,0,26.07,81.4279,0,105
1,1,39.302,76.7663,0,0
0,0,29.767,95.3772,0,147
0,0,36.0246,114.963,0,19
0,0,35.3953,97.5966,0,90
0,0,37.3322,76.5146,0,98
0,0,37.821,122.281,0,18
1,0,42.2614,83.3016,0,22
0,0,37.8265,122.26,0,15
0,2,39.7422,75.5835,0,13
0,0,33.4929,80.8637,0,95
0,1,36.8674,119.767,0,23
0,1,34.4969,93.0778,0,25
1,0,38.8704,104.255,0,19
0,0,34.2004,92.0246,0,16
0,1,38.9891,120.755,0,5
0,1,25.8839,80.2427,0,109
0,0,34.2303,92.0435,0,17
0,1,27.795,97.3989,0,34
0,0,40.7132,89.6021,0,92
0,1,38.5729,90.2507,0,81
0,1,39.9563,75.1581,1,0
0,0,34.7278,86.6171,1,53
0,0,29.6578,95.2767,0,147
0,1,39.8996,75.1698,1,0
0,1,32.9425,80.0563,0,15
0,1,41.2959,95.9637,0,0
0,0,37.7923,122.253,0,18
0,1,38.7197,90.3286,0,85
0,1,41.6585,83.5312,0,44
0,0,42.6834,83.5567,0,44
0,0,39.7413,75.5439,0,2
0,0,41.2778,96.0718,0,0
0,0,43.0233,76.1549,0,128
1,0,33.9045,118.063,0,57
0,0,35.2603,81.1981,0,109
0,1,39.1147,84.5146,0,32
0,0,40.7938,73.6439,0,13
0,1,34.1831,118.433,0,46
0,1,39.1949,84.5401,0,32
0,1,39.9577,75.1895,0,0
0,0,47.5956,122.302,0,37
0,0,43.566,116.224,0,18
0,0,37.8107,122.25,0,18
0,0,35.2184,113.971,3,5
0,0,33.9054,98.4921,0,69
0,0,44.5838,85.5407,1,104
0,0,30.1577,81.7479,1,18
0,0,30.0799,90.5284,1,57
0,0,43.8147,73.0906,0,0
0,0,42.2718,88.8657,0,69
1,0,41.0762,80.6462,1,58
1,0,32.4117,91.1861,1,21
0,0,36.1647,86.816,1,58
1,0,40.0082,75.1067,0,0
1,0,33.7052,84.1698,1,92
0,0,43.0611,83.7962,1,49
0,0,43.0603,83.7834,1,49
0,0,41.6562,70.9083,1,0
0,0,38.3865,76.6658,1,0
0,1,47.1718,122.518,1,29
0,0,30.0798,90.5239,1,57
0,1,37.6513,84.7741,0,0
0,0,42.2336,121.809,1,56
0,0,39.0991,76.8104,1,32
0,0,42.6438,88.4651,1,32
0,0,30.4059,87.7665,0,94
0,1,43.0466,76.1508,1,129
0,0,39.1048,76.7219,1,32
0,0,42.2501,83.6609,1,54
0,1,40.6515,74.1842,0,20
0,1,41.8833,87.7282,0,10
0,0,41.0951,74.1565,0,39
0,0,39.9821,75.2391,0,0
0,0,38.2624,85.7846,0,0
0,2,37.1592,88.7323,0,118
0,0,38.1999,84.5607,0,0
0,0,37.5963,77.5946,0,73
0,0,32.8982,97.0404,1,98
0,0,32.3599,88.7292,0,82
0,0,38.8241,77.0653,0,45
0,0,33.7574,78.8044,0,107
0,1,39.9847,75.2315,0,0
0,0,38.5427,107.93,0,58
0,1,42.9121,78.8287,0,141
0,1,35.0529,85.2676,0,28
0,1,38.5331,76.9724,0,28
0,0,36.8594,76.2757,0,89
1,0,39.7383,104.865,0,42
0,1,38.6614,90.2527,0,84
0,0,38.9016,76.7988,0,25
0,0,42.9608,71.4343,0,0
0,0,33.3486,80.6552,0,66
0,0,36.1305,86.7067,0,52
0,0,41.9399,87.674,0,11
0,0,35.1556,101.885,0,86
0,1,29.5618,98.3391,0,119
0,0,43.1077,79.0397,0,145
1,1,42.43,83.3031,0,10
0,1,39.9962,75.1062,0,0
0,0,43.2243,86.2461,1,92
0,0,30.0185,90.0216,0,99
0,1,36.1994,115.078,0,28
0,0,40.7125,74.0729,0,31
0,0,41.6735,83.5858,0,44
0,0,38.9479,92.3493,0,46
0,0,34.0275,78.202,0,17
0,0,40.8643,73.9264,0,72
0,0,37.5093,77.5212,0,69
0,0,41.605,93.5964,0,32
0,0,39.044,95.637,0,57
0,0,33.8078,84.3331,0,82
0,0,42.4188,71.1558,0,0
0,0,41.5917,93.6414,0,41
0,0,35.612,88.8172,0,80
0,0,42.3137,71.0722,0,0
0,0,35.0029,89.9369,0,85
0,1,35.9405,115.102,0,23
0,0,42.2533,83.6563,0,54
0,0,33.4347,112.006,0,27
0,1,35.9818,83.9654,0,89
0,1,47.5607,122.294,0,37
0,0,32.3058,90.073,0,61
0,0,40.9163,74.1754,0,35
1,1,42.4318,83.3033,0,17
0,0,35.791,86.3495,0,48
0,0,41.6077,93.6318,0,35
0,0,43.1335,70.9199,0,0
0,0,34.7455,92.2752,0,33
0,1,33.7419,117.914,0,72
0,0,38.5863,90.2448,0,80
0,0,41.0756,81.5445,0,34
0,0,34.2181,92.0434,0,17
0,0,47.6141,122.346,0,36
0,0,38.5991,90.2531,0,80
0,1,33.9776,118.255,0,59
0,0,42.316,71.0702,0,0
0,0,29.7371,95.5369,0,137
0,0,38.1225,85.801,0,0
0,0,61.1765,149.975,0,19
0,0,39.9729,75.2003,0,0
0,0,38.869,76.9757,0,0
0,0,38.8404,77.0006,0,0
1,1,35.9405,115.102,0,23
0,0,34.841,81.9685,0,33
1,0,39.764,84.2423,0,39
0,1,35.6818,80.4323,0,76
0,1,41.2896,95.939,0,0
0,0,41.899,87.6343,0,9
0,2,39.1485,84.6,0,32
0,1,43.6628,92.9699,0,0
1,0,36.7723,119.772,0,31
0,0,30.1367,91.8198,0,46
1,0,32.2934,89.8108,0,75
0,1,45.0113,93.2969,0,0
0,1,32.8611,79.988,0,113
0,0,32.3353,90.0822,0,74
0,1,41.9207,87.7389,0,3
1,0,40.6616,74.2038,0,20
0,1,47.7483,121.982,0,45
0,1,36.8158,119.779,0,23
0,0,41.9241,87.7759,0,3
0,1,41.2854,95.9758,0,0
0,0,29.9134,81.3236,0,17
0,1,39.762,84.1524,0,40
0,0,40.5028,80.1892,0,0
0,0,36.1189,95.8621,0,75
0,1,40.8255,73.8778,0,85
0,0,43.09,87.9824,0,17
0,1,37.169,76.542,0,93
0,0,40.8156,73.9363,0,70
1,0,33.5191,84.4137,0,75
0,0,35.1296,80.7333,0,100
1,0,40.8216,74.1091,0,36
0,1,42.8988,85.6912,0,77
0,0,37.3364,76.7504,0,96
0,0,38.8047,76.9904,0,26
1,0,33.4627,111.975,0,24
0,0,39.76,84.1645,0,39
0,1,38.832,77.0121,0,0
0,0,38.2441,85.7637,0,0
0,0,34.2186,92.0433,0,17
0,0,39.1874,84.4859,0,33
0,0,43.073,76.0892,0,128
0,0,34.9203,86.924,0,5
0,0,36.0808,86.7027,0,59
0,1,29.469,98.5285,0,116
0,0,37.0918,88.6213,0,0
0,0,45.5867,122.587,0,44
0,1,44.9485,89.6666,0,86
0,1,39.3465,82.9713,0,92
0,0,40.2734,76.7337,0,0
0,1,45.767,108.513,0,0
0,0,36.2576,94.2927,0,91
0,1,39.1419,84.5858,0,32
1,0,40.0592,75.0319,0,0
1,1,36.1199,119.57,0,32
0,0,34.1912,77.9298,0,19
0,0,41.5096,88.0837,0,86
0,1,37.2298,77.418,0,63
1,0,33.466,112.167,0,29
0,0,31.6045,84.2055,0,154
0,0,30.0645,90.4831,0,57
0,1,39.1082,84.5156,0,32
0,1,36.8583,76.2757,0,89
0,0,28.9359,81.2234,0,27
0,0,37.7277,122.198,0,18
0,0,36.8918,76.2376,0,89
0,0,30.8845,87.7879,0,64
0,0,40.2345,74.7307,0,14
0,0,38.7501,76.8782,0,0
0,0,33.253,81.9661,0,125
1,1,45.0026,93.2956,0,0
0,0,40.2081,74.7398,0,15
0,1,30.0316,90.0133,0,99
0,1,30.0316,90.0079,0,99
0,0,38.4683,108.143,0,58
0,1,39.4356,76.3199,0,7
0,1,39.3831,76.4229,0,7
1,0,42.7283,84.561,0,68
0,0,38.6351,107.93,0,58
0,0,27.6948,97.3406,0,32
0,0,36.9402,86.5312,0,0
0,1,39.3422,76.6704,0,40
0,0,30.3939,89.1102,0,119
0,1,29.595,95.6349,0,26
0,1,36.1382,115.195,0,10
0,0,32.0607,81.1111,0,163
0,0,40.2898,76.8968,0,0
0,1,29.438,98.4933,0,123
0,0,41.6093,71.0819,0,0
0,0,42.775,71.0857,0,0
0,0,28.9286,81.1954,0,27
0,0,36.7614,76.0078,0,84
1,0,38.7192,90.2604,0,74
0,0,32.9976,117.256,0,78
1,0,26.1189,80.199,0,94
0,1,35.2645,119.003,0,34
0,2,39.1421,84.6307,0,30
0,3,33.5572,86.8186,0,59
0,0,39.8208,86.0457,0,98
0,0,37.8156,122.268,0,18
0,0,31.5755,84.1451,0,153
1,0,25.7464,80.1812,0,112
0,0,36.1812,115.242,0,34
0,1,34.0578,118.21,0,51
0,0,33.9876,83.3617,0,118
0,0,39.0948,76.7795,0,21
0,0,36.7525,119.784,0,31
0,0,37.7704,122.195,0,18
0,0,36.1956,115.205,0,6
0,1,38.9021,76.9824,0,0
1,0,36.3277,78.3944,0,32
0,0,27.6815,97.3864,0,32
0,1,26.5723,81.677,0,79
1,0,36.3137,78.613,0,32
0,0,37.7993,122.231,0,18
1,0,33.6691,84.63,0,62
0,0,35.5497,97.5313,0,83
0,0,38.7993,77.3439,0,40
0,1,27.9449,82.3343,0,61
0,1,34.2342,77.9312,0,18
0,0,43.305,72.4774,0,0
0,0,37.0331,88.7109,0,0
0,0,35.9792,91.3918,0,62
0,2,37.501,77.5002,0,69
0,0,40.8148,73.9361,0,70
1,0,29.8182,95.4586,0,148
0,1,39.1894,84.4632,0,33
1,0,40.4589,79.8909,0,0
0,0,33.3895,112.134,0,27
0,1,26.5712,81.6773,0,79
0,0,36.1299,96.163,0,66
0,0,39.5133,84.394,0,53
0,0,37.7942,122.208,0,18
0,0,35.056,106.739,0,13
0,1,38.7188,90.2517,0,76
0,0,42.3571,83.029,0,4
0,0,38.0421,84.4241,0,0
0,0,35.093,106.644,0,11
0,1,36.1885,115.074,0,28
0,2,38.7045,90.2518,0,76
0,0,34.2393,77.8833,0,18
0,0,34.788,82.3871,0,25
1,0,39.95,123.781,0,2
0,0,30.4091,91.016,0,66
0,0,39.9144,75.2206,0,0
0,1,34.7789,82.4054,0,25
0,1,31.3881,83.2151,0,170
0,1,38.065,84.4768,0,0
0,1,42.2834,71.8006,0,0
0,0,44.9474,123.008,0,21
0,0,34.9792,81.9602,0,31
0,1,36.8675,76.2725,0,89
1,0,34.0323,118.328,0,54
0,1,41.6005,93.6484,0,35
0,1,35.4852,79.1815,0,54
0,0,41.881,87.6247,0,5
1,0,41.5224,93.6064,0,34
0,2,34.4519,82.0889,0,14
0,0,40.7781,74.3814,0,27
0,2,40.7063,74.0804,0,31
0,0,33.7252,116.972,0,67
0,0,31.6004,84.1759,0,153
0,0,40.9248,74.193,0,35
0,0,36.2161,121.131,0,30
0,1,38.6197,90.2198,0,79
0,0,42.3993,83.1692,0,8
0,0,37.8294,122.261,0,15
0,0,38.2064,75.6943,0,0
0,0,35.5497,97.5302,0,83
0,1,39.3691,74.4316,0,2
0,2,29.8559,95.4191,0,139
1,0,40.7734,124.189,0,2
0,2,36.5381,95.8987,0,11
0,0,41.5513,87.4291,0,2
0,1,39.1823,75.6695,1,11
0,0,36.7525,119.784,1,31
0,0,26.2769,80.1194,1,92
0,2,40.3675,79.8559,0,0
0,0,39.7571,84.1823,1,39
0,1,33.4878,81.9982,0,124
0,1,37.7176,89.2014,0,118
1,0,34.0397,81.016,0,76
1,0,34.0654,117.177,0,40
0,0,28.21,81.2297,0,42
0,1,30.0102,91.8372,0,96
0,1,37.7211,122.394,0,17
0,0,37.7672,122.21,0,18
0,1,33.9529,83.4417,0,117
0,1,47.6766,122.106,0,48
1,0,32.5063,93.7696,0,2
0,0,37.7945,122.208,0,18
0,0,43.6121,72.9673,0,0
0,0,35.0695,106.51,0,21
1,0,41.2541,96.0238,0,0
0,1,27.9449,82.3343,0,61
0,1,32.4369,84.9098,0,136
0,0,31.6099,89.1957,0,89
0,2,39.8879,86.1979,0,94
0,1,39.9886,75.1609,0,0
0,0,34.8985,82.3299,0,22
0,1,39.9526,75.1652,0,0
0,0,37.8362,122.253,0,15
0,0,43.1021,89.3472,0,76
1,0,36.3817,78.2474,0,32
0,0,36.1892,95.9681,0,73
0,0,41.4813,81.6047,0,11
0,0,30.3298,81.5856,0,13
0,0,33.1835,86.2473,0,33
1,0,29.472,98.5336,0,116
0,0,41.4452,81.6234,0,11
0,1,39.8052,86.0993,0,98
0,0,45.6649,122.585,0,49
1,0,35.2521,80.7553,0,99
0,2,30.4404,91.1365,0,68
1,0,33.4854,80.8648,0,95
0,0,31.1332,83.3837,1,170
1,0,32.8476,96.6412,0,107
0,0,35.5656,97.5335,0,99
0,0,37.09,88.8742,0,0
0,0,34.8221,82.4666,0,24
0,0,39.7638,84.1379,0,40
0,1,40.0291,75.0604,0,0
0,0,33.4182,82.0173,2,125
0,0,41.1388,74.1701,1,98
0,1,64.0074,145.353,1,6
1,1,41.3857,82.0758,2,55
0,0,30.3834,95.6533,1,16
0,0,38.8525,77.3354,1,37
0,0,39.3466,74.5774,0,2
0,2,30.2998,92.1819,1,42
0,0,34.1877,79.2569,1,57
0,1,40.405,79.7775,1,25
0,1,35.2184,113.971,1,5
0,0,43.1618,73.0718,1,0
0,0,40.9922,73.6689,1,91
0,0,35.1931,111.658,0,6
1,0,35.2431,81.0915,1,109
1,0,29.469,98.5285,0,116
1,0,40.7513,111.932,0,26
0,0,35.7518,86.9293,0,64
0,1,29.4122,98.4314,0,120
0,1,41.6044,93.6234,0,35
0,0,35.6004,84.4581,0,21
0,0,41.05,85.1346,0,80
0,1,37.9941,121.813,0,11
0,1,31.3225,94.6887,0,57
0,1,32.4451,84.9512,0,135
0,0,37.7677,122.207,0,18
0,0,31.6412,84.0983,0,152
0,0,39.7023,75.1098,0,3
0,0,41.3766,88.3729,1,75
0,0,30.0172,90.0104,0,99
0,0,37.7617,122.186,0,18
0,0,39.9086,75.2739,1,0
0,0,33.3878,82.0971,1,126
1,0,36.3335,83.5003,1,35
0,0,39.9192,82.4839,0,77
0,1,33.5077,112.205,0,29
0,0,39.9465,75.0853,0,5
0,2,33.8203,116.547,0,42
0,0,38.2495,85.7966,0,0
0,1,43.0232,76.1551,0,128
0,0,33.8482,84.3634,0,54
1,0,32.0856,81.1225,1,162
0,0,41.5232,81.5384,0,9
1,1,39.722,86.1858,0,91
1,0,34.1027,81.4226,1,40
0,0,41.6912,86.8991,1,9
0,1,41.7359,87.6582,1,27
0,3,47.7227,96.6533,0,0
1,1,36.5157,119.283,0,26
0,1,33.4368,111.943,1,26
1,0,39.105,94.6357,0,32
0,1,40.9129,74.1627,0,35
0,1,32.4443,84.9529,0,135
0,0,37.7742,122.222,0,18
0,0,38.9688,77.03,0,0
0,1,31.5765,84.1214,0,153
0,1,35.495,97.606,0,84
0,0,35.3966,118.967,0,34
0,1,26.6365,82.0061,0,77
0,1,21.3777,157.728,0,51
0,2,47.7314,96.5681,0,0
0,1,42.3813,71.0286,0,0
0,0,43.0148,88.0138,0,15
0,0,42.6065,89.6327,0,51
0,0,39.3189,76.6095,0,43
0,0,45.4652,118.809,0,58
0,0,33.8169,83.3206,0,119
0,1,40.2873,76.8922,0,0
0,0,36.188,95.9403,0,72
0,0,29.9399,90.1147,0,98
0,1,37.6219,77.543,0,73
0,1,33.4776,81.9938,0,124
0,0,39.6435,84.1577,0,42
0,0,30.636,96.3616,0,14
0,2,40.8709,74.1243,0,36
0,0,27.7756,97.3992,0,32
0,0,32.3645,88.7241,0,82
0,3,41.881,87.6247,0,5
0,1,38.6667,90.2883,0,84
0,1,33.8959,118.236,0,64
0,0,27.6979,97.3813,0,32
0,0,42.9316,78.7816,0,143
0,0,39.2908,76.6475,0,0
0,0,45.7802,108.497,0,0
0,1,39.7967,86.0094,0,89
0,1,42.8963,78.8833,0,149
0,0,34.7096,81.62,0,42
0,1,40.2238,74.7452,0,15
0,0,39.125,84.5221,0,31
0,0,35.7851,78.7833,0,11
0,0,35.3708,86.2197,0,47
1,1,41.9058,87.6411,0,9
1,0,41.6537,87.605,0,29
1,1,41.9284,87.7079,0,39
0,1,36.0003,75.6603,0,6
0,1,38.0009,84.1863,0,0
0,2,38.6756,90.2648,0,84
0,1,42.9428,85.6394,0,75
1,0,32.3594,86.3684,0,69
0,0,42.3411,89.0555,0,68
0,1,39.3598,76.549,0,45
0,0,39.8317,84.8777,0,56
0,0,35.3707,81.0826,0,108
0,0,36.9481,79.6486,0,9
0,1,39.3323,76.5336,0,45
0,0,34.1,88.5537,0,20
1,0,29.7555,82.8626,0,21
0,0,44.8638,93.2783,0,0
0,0,40.9232,91.5708,0,84
0,2,33.5512,86.7374,0,59
1,0,41.7833,87.6509,0,6
0,0,33.4929,80.8637,0,95
0,2,33.7108,78.9172,0,107
0,0,39.0896,76.8467,0,21
0,0,38.0406,84.5037,0,0
0,0,41.5242,81.6155,0,10
0,1,36.1481,95.8688,0,77
1,1,35.2192,89.8844,0,98
0,0,43.0346,87.9221,0,16
0,0,38.2052,85.7656,0,0
0,0,39.8162,85.77,0,53
0,1,43.0434,83.6955,0,34
0,0,47.2303,122.423,0,27
1,0,39.7767,86.1983,0,99
